state,district,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,E,DU,BU,U,T,activity_ratio,zero_month_ratio,avg_monthly_enrolment,monthly_valatility,peak_load_ratio,biometric_burden,update_dominant,enrollment_update_balance,DEI,ASS,UBS,SRS
Madhya Pradesh,chhatarpur,1,834,291,2,70.0,373.0,595,768,1127,443.0,1363,1806.0,2933.0,1.0,0.0,2352.3333333333335,0.44491265655168416,1.5067109957362879,0.8069233638987611,1,0.07675769353482031,0.8417703635576153,0.3446399629543876,0.6701954075997137,0.2862062930207744
Madhya Pradesh,chhindwara,1,563,59,0,44.0,305.0,582,1113,622,349.0,1695,2044.0,2666.0,1.0,0.0,1785.1666666666667,0.578602598466089,1.8669739103265115,0.7309272074618824,1,0.06972217882622507,0.8513824987813378,0.44312919657328087,0.5788262892814013,0.4210128340996081
Madhya Pradesh,damoh,1,324,70,4,29.0,146.0,263,396,398,175.0,659,834.0,1232.0,1.0,0.0,1241.1666666666667,0.6988596916675061,2.3586826025409002,0.7110793245461614,1,0.06672102066049061,0.7094408720689317,0.5375955082194952,0.5549634566393219,0.5422743332261271
Madhya Pradesh,datia,1,182,120,0,23.0,165.0,168,264,302,188.0,432,620.0,922.0,1.0,0.0,868.25,0.47382368962009147,1.6432414221492266,0.6004180060656314,1,0.07312887569354516,0.8077829457879764,0.6023529752257467,0.4219168977662284,0.3153587955288769
Madhya Pradesh,dewas,1,407,103,6,47.0,377.0,461,762,516,424.0,1223,1647.0,2163.0,1.0,0.0,1323.0,0.4717845666239737,1.6790643870161719,0.7904832327822612,1,0.055095666658954726,0.8421676115017345,0.5233850428339893,0.6504296673888955,0.3133026414607052
Madhya Pradesh,dhar,1,481,232,5,47.0,362.0,280,410,718,409.0,690,1099.0,1817.0,1.0,0.0,1977.625,0.515677970930076,1.7692406470153252,0.7401436081060491,1,0.07005495113732471,0.7808027542735296,0.40970855522111604,0.5899070391562357,0.357562650298684
Madhya Pradesh,dindori,1,225,35,0,13.0,109.0,126,243,260,122.0,369,491.0,751.0,1.0,0.0,586.8333333333334,0.904864772006226,2.8760352698020903,0.6617868574656374,1,0.05235454180482655,0.620537638169259,0.6512213475341514,0.4956998113703309,0.75
Madhya Pradesh,guna,1,355,125,1,57.0,240.0,277,468,481,297.0,745,1042.0,1523.0,1.0,0.0,1519.375,0.634001549930799,2.0851960298031433,0.7819233269838373,1,0.06482770390992923,0.7705696703146179,0.48928426719147955,0.6401382121053718,0.47687448621352135
Madhya Pradesh,gwalior,1,440,201,26,91.0,525.0,626,727,667,616.0,1353,1969.0,2636.0,1.0,0.0,2086.6,0.4385565635757962,1.4652861577575327,0.6411612441808202,1,0.06406961498662786,0.8247015522104439,0.39078490391294285,0.4709019243591175,0.2797971129688934
Madhya Pradesh,harda,1,160,37,0,10.0,38.0,47,102,197,48.0,149,197.0,394.0,1.0,0.0,588.8333333333334,0.7496671490474223,2.4794814378314673,0.826185333744729,1,0.08327637006482028,0.6003069729563911,0.650874044917805,0.6933538051347496,0.5935061423833332
Madhya Pradesh,indore,1,918,279,18,130.0,967.0,1411,1582,1215,1097.0,2993,4090.0,5305.0,1.0,0.0,2897.3333333333335,0.462367196237547,1.5813745075308743,0.6875591778302292,1,0.055772529526759096,0.9032928155937097,0.25,0.526685512478593,0.30380661573376433
Madhya Pradesh,jabalpur,1,729,138,1,81.0,585.0,845,1200,868,666.0,2045,2711.0,3579.0,1.0,0.0,1795.625,0.4251768016947973,1.356297046744447,0.6963367633875552,1,0.052162198474169454,0.909214354612255,0.4413130933086363,0.5372386810984107,0.2663056012380356
Madhya Pradesh,jhabua,1,433,285,7,65.0,382.0,445,516,725,447.0,961,1408.0,2133.0,1.0,0.0,1750.4444444444443,0.40900625933871354,1.4940068045014394,0.8047454718901857,1,0.09162232109104655,0.8347995899246253,0.44915875588484994,0.6675769584314153,0.25
Madhya Pradesh,katni,1,644,232,5,119.0,457.0,1295,1056,881,576.0,2351,2927.0,3808.0,1.0,0.0,1388.888888888889,0.5453228831966344,1.9168441195230852,0.6860331399299566,1,0.06133163240272803,0.8301181671089946,0.511943351084356,0.524850778407745,0.3874551614780133
Madhya Pradesh,khandwa,1,357,145,1,65.0,281.0,415,722,503,346.0,1137,1483.0,1986.0,1.0,0.0,1080.888888888889,0.5348951196047025,1.9733045157631752,0.8647083721323965,1,0.052042819770707724,0.8144801720044235,0.565427954001698,0.7396695165792777,0.376940303584544
Madhya Pradesh,khargone,1,491,230,8,33.0,323.0,606,1168,729,356.0,1774,2130.0,2859.0,1.0,0.0,1971.5555555555557,0.551717760085199,1.7684940653558296,0.8733007395379212,1,0.058944487075996,0.8357624835820883,0.4107625221887783,0.75,0.3939034493718349
Madhya Pradesh,maihar,1,31,7,4,2.0,47.0,3,24,42,49.0,27,76.0,118.0,1.0,0.0,78.5,0.5449258263704484,1.7076411960132891,0.45742632903894564,1,0.06519933554817275,0.5474395498316131,0.7394940958555221,0.25,0.38705478837152973
Madhya Pradesh,mandla,1,349,12,0,37.0,210.0,391,378,361,247.0,769,1016.0,1377.0,1.0,0.0,966.6666666666666,0.8323963514219744,2.729916615822656,0.6374144560249558,1,0.06553228029738097,0.7004136996727335,0.5852627923130355,0.46639721324769223,0.6769263119086112
Madhya Pradesh,mandsaur,1,460,95,13,31.0,232.0,479,516,568,263.0,995,1258.0,1826.0,1.0,0.0,1630.0,0.6000061971072662,2.0372928753286867,0.7029724830343033,1,0.10204933427939396,0.7431275666321101,0.4700740912248206,0.5452167142247893,0.442595198921818
Madhya Pradesh,mauganj,1,19,2,0,0.0,17.0,0,14,21,17.0,14,31.0,52.0,1.0,0.0,75.83333333333333,0.4830027125722072,1.5071856287425152,0.5285140562248996,1,0.06811377245508982,0.7488204851628604,0.7399571660106505,0.3354677823295995,0.32461448310670676
Madhya Pradesh,morena,1,487,288,11,161.0,612.0,665,766,786,773.0,1431,2204.0,2990.0,1.0,0.0,2814.4444444444443,0.5129966824363852,1.7647793636519506,0.7562207965230345,1,0.0886324430432455,0.862758724652949,0.26439376398857767,0.6092364184244812,0.35485896726693916
Madhya Pradesh,narmadapuram,1,281,53,0,27.0,216.0,426,664,334,243.0,1090,1333.0,1667.0,1.0,0.0,1098.142857142857,0.6979116895523031,2.5302197340327166,0.870375196585037,1,0.06461727274255645,0.7764632712391262,0.5624317798432177,0.7464826605352154,0.54131841324998
Madhya Pradesh,narsinghpur,1,291,90,1,26.0,152.0,340,406,382,178.0,746,924.0,1306.0,1.0,0.0,1060.0,0.5359302383454716,1.9698336414048059,0.7990771978567176,1,0.06857670979667282,0.7926375155548789,0.5690553368835378,0.6607620716646782,0.3779840677978481
Madhya Pradesh,neemuch,1,270,66,1,27.0,225.0,195,267,337,252.0,462,714.0,1051.0,1.0,0.0,948.5,0.7006672475011496,2.3485599464166107,0.635574202361206,1,0.08470640768028578,0.7156670082831618,0.5884174577448483,0.4641847019494593,0.5440969860469081
Madhya Pradesh,niwari,1,12,2,0,1.0,11.0,10,5,14,12.0,15,27.0,41.0,1.0,0.0,28.166666666666668,0.544158414463811,1.5083375442142497,0.644761150699393,1,0.04269833249115715,0.7662697509204011,0.7482345450335726,0.4752300417278365,0.3862809669214259
Madhya Pradesh,pandhurna,1,6,0,0,0.0,8.0,4,6,6,8.0,10,18.0,24.0,1.0,0.0,18.0,0.5478111166966141,1.8356683074592957,0.5842874062376628,1,0.040893600908746684,0.7898458851924517,0.75,0.40252330270394177,0.38996417709074727
Madhya Pradesh,panna,1,268,146,1,35.0,143.0,236,392,415,178.0,628,806.0,1221.0,1.0,0.0,1192.5555555555557,0.511051129233568,1.7068787677355766,0.8517111891314303,1,0.06150434364040617,0.796058823340576,0.5460368912556919,0.7240431848396403,0.3528971645015183
Madhya Pradesh,raisen,1,382,110,0,32.0,252.0,426,679,492,284.0,1105,1389.0,1881.0,1.0,0.0,1303.2857142857142,0.6077110424354474,1.954580192905708,0.7652476850716033,1,0.06010514942286407,0.8087383825072033,0.5268084543379751,0.6200893205515178,0.4503643963151755
Madhya Pradesh,rajgarh,1,705,194,16,17.0,221.0,441,772,915,238.0,1213,1451.0,2366.0,1.0,0.0,1786.1666666666667,0.7144062040636098,2.360496733389453,0.7994737694300518,1,0.07983640873976623,0.6773309293374472,0.44295554526510766,0.6612388641329361,0.5579506925090099
Madhya Pradesh,ratlam,1,403,107,6,42.0,409.0,1038,594,516,451.0,1632,2083.0,2599.0,1.0,0.0,1590.1666666666667,0.6711350688988448,1.9126807372216976,0.7694516200457598,1,0.06578593542070316,0.8160878313352166,0.47699120166705256,0.6251436529028549,0.5143181501009102
Madhya Pradesh,rewa,1,545,126,2,107.0,785.0,631,876,673,892.0,1507,2399.0,3072.0,1.0,0.0,2077.6666666666665,0.48282441585414443,1.7103053091367588,0.6795810884436104,1,0.0701693159814473,0.892114909317311,0.39233618893262334,0.517093566947433,0.3244346972267552
Madhya Pradesh,sagar,1,662,135,16,44.0,374.0,844,956,813,418.0,1800,2218.0,3031.0,1.0,0.0,1974.25,0.5252044518054793,1.7274002312967733,0.7592681501661772,1,0.05551825592390407,0.8189333901758615,0.4102946283862005,0.6129002091822323,0.3671686978223564
Madhya Pradesh,satna,1,563,121,68,74.0,468.0,589,906,752,542.0,1495,2037.0,2789.0,1.0,0.0,1880.75,0.4479598858521297,1.577559674186024,0.7447025200530537,1,0.05606355310126913,0.691850039928053,0.42653102570039364,0.5953881553681406,0.28927897325374313
Madhya Pradesh,sehore,1,454,95,1,33.0,228.0,579,810,550,261.0,1389,1650.0,2200.0,1.0,0.0,1194.5714285714287,0.7034190437033951,2.296375971035889,0.8244287923037279,1,0.05878589757109213,0.7651938836049358,0.5456868322693745,0.6912419398736801,0.5468717656785435
Madhya Pradesh,seoni,1,402,58,14,72.0,342.0,385,408,474,414.0,793,1207.0,1681.0,1.0,0.0,1218.0,0.5948411720908169,2.05313279419545,0.6175360259792978,1,0.06904240042324843,0.7295501815899594,0.5416184301921741,0.44249765421759046,0.43738703481401264
Madhya Pradesh,shahdol,1,461,116,0,70.0,394.0,435,760,577,464.0,1195,1659.0,2236.0,1.0,0.0,1113.3333333333333,0.7100393343910392,2.35494490545504,0.6704252546218081,1,0.06058132680360949,0.756934988316116,0.5597939337809679,0.506085635717886,0.5535473500625138
Madhya Pradesh,shajapur,1,451,105,2,34.0,270.0,363,637,558,304.0,1000,1304.0,1862.0,1.0,0.0,1440.1666666666667,0.7539286508766319,2.5094484747836727,0.8016904764155849,1,0.07552661480639804,0.7207124591367002,0.5030388978930308,0.6639039800063478,0.5978032369378711
Madhya Pradesh,sheopur,1,179,168,5,10.0,123.0,115,192,352,133.0,307,440.0,792.0,1.0,0.0,1079.875,0.5227103572223984,1.5726282513091256,0.6970674000142244,1,0.09289147428522274,0.7210385304381612,0.5656040171335958,0.5381171153182422,0.3646537721738447
Madhya Pradesh,shivpuri,1,458,315,6,51.0,333.0,349,838,779,384.0,1187,1571.0,2350.0,1.0,0.0,2009.375,0.6038867901077801,1.9686618020905866,0.7825814536340853,1,0.06623212350694459,0.7816064812678283,0.4041951261866173,0.6409294685924666,0.44650820323794627
Madhya Pradesh,sidhi,1,349,74,1,38.0,286.0,417,589,424,324.0,1006,1330.0,1754.0,1.0,0.0,1174.3333333333333,0.5721747634279162,2.0399563254345323,0.6757596575595836,1,0.06930878114517858,0.8108732125969584,0.5492012039824034,0.5124991139256159,0.41453131278459254
Madhya Pradesh,singrauli,1,376,72,1,24.0,244.0,481,692,449,268.0,1173,1441.0,1890.0,1.0,0.0,1268.6666666666667,0.6369805778382792,2.247212002211335,0.6018992415366591,1,0.07255466381989058,0.7898232588272047,0.5328200972447326,0.4236977665016364,0.47987839542489524
Madhya Pradesh,tikamgarh,1,385,139,0,57.0,306.0,428,771,524,363.0,1199,1562.0,2086.0,1.0,0.0,1475.8333333333333,0.6375433492871374,2.106351550960118,0.7243373452809075,1,0.0703213100173123,0.8039638766246504,0.4968453345681871,0.5709033899461571,0.4804458672283243
Madhya Pradesh,ujjain,1,856,152,3,80.0,532.0,729,736,1011,612.0,1465,2077.0,3088.0,1.0,0.0,2807.6666666666665,0.5403678182136971,1.613730228094528,0.7333784202309545,1,0.0962304137462227,0.8575068221860171,0.2655707339661959,0.5817733481857121,0.3824587110225385
Madhya Pradesh,umaria,1,310,83,0,9.0,108.0,203,284,393,117.0,487,604.0,997.0,1.0,0.0,981.0,0.4894447410842918,1.6230518440344495,0.611548000084787,1,0.1109247498256789,0.7762156590204531,0.5827737902292197,0.43529833425062475,0.3311103164417333
Madhya Pradesh,vidisha,1,428,135,1,43.0,270.0,479,779,564,313.0,1258,1571.0,2135.0,1.0,0.0,1338.4444444444443,0.506432927822905,1.7348166474615332,0.7422478370728833,1,0.05103199349284891,0.8398051908339488,0.5207030948522035,0.5924369242774548,0.34824039115520733
